filename,x,y,source_x,source_y
Vertical_velocity_70_Source_x_-0.825_Source_y_0.375.txt,-0.900,0.375,-0.825,0.375
mirror_Vertical_velocity_70_Source_x_0.825_Source_y_-0.375.txt,0.900,-0.375,0.825,-0.375
mirror_Vertical_velocity_70_Source_x_0.9_Source_y_-0.45.txt,0.900,-0.375,0.900,-0.450
mirror_Vertical_velocity_70_Source_x_0.9_Source_y_-0.3.txt,0.900,-0.375,0.900,-0.300
mirror_Vertical_velocity_70_Source_x_0.975_Source_y_-0.375.txt,0.900,-0.375,0.975,-0.375
mirror_Vertical_velocity_70_Source_x_0.825_Source_y_0.375.txt,0.900,0.375,0.825,0.375
mirror_Vertical_velocity_70_Source_x_0.9_Source_y_0.3.txt,0.900,0.375,0.900,0.300
mirror_Vertical_velocity_70_Source_x_0.9_Source_y_0.45.txt,0.900,0.375,0.900,0.450
mirror_Vertical_velocity_70_Source_x_0.975_Source_y_0.375.txt,0.900,0.375,0.975,0.375
mirror_Vertical_velocity_71_Source_x_-0.825_Source_y_-0.375.txt,-0.750,-0.375,-0.825,-0.375
mirror_Vertical_velocity_71_Source_x_-0.75_Source_y_-0.45.txt,-0.750,-0.375,-0.750,-0.450
mirror_Vertical_velocity_71_Source_x_-0.75_Source_y_-0.3.txt,-0.750,-0.375,-0.750,-0.300
mirror_Vertical_velocity_71_Source_x_-0.675_Source_y_-0.375.txt,-0.750,-0.375,-0.675,-0.375
Vertical_velocity_71_Source_x_-0.825_Source_y_0.375.txt,-0.750,0.375,-0.825,0.375
Vertical_velocity_71_Source_x_-0.75_Source_y_0.3.txt,-0.750,0.375,-0.750,0.300
Vertical_velocity_71_Source_x_-0.75_Source_y_0.45.txt,-0.750,0.375,-0.750,0.450
Vertical_velocity_71_Source_x_-0.675_Source_y_0.375.txt,-0.750,0.375,-0.675,0.375
mirror_Vertical_velocity_71_Source_x_0.675_Source_y_-0.375.txt,0.750,-0.375,0.675,-0.375
mirror_Vertical_velocity_71_Source_x_0.75_Source_y_-0.45.txt,0.750,-0.375,0.750,-0.450
mirror_Vertical_velocity_71_Source_x_0.75_Source_y_-0.3.txt,0.750,-0.375,0.750,-0.300
mirror_Vertical_velocity_71_Source_x_0.825_Source_y_-0.375.txt,0.750,-0.375,0.825,-0.375
mirror_Vertical_velocity_71_Source_x_0.675_Source_y_0.375.txt,0.750,0.375,0.675,0.375
mirror_Vertical_velocity_71_Source_x_0.75_Source_y_0.3.txt,0.750,0.375,0.750,0.300
mirror_Vertical_velocity_71_Source_x_0.75_Source_y_0.45.txt,0.750,0.375,0.750,0.450
mirror_Vertical_velocity_71_Source_x_0.825_Source_y_0.375.txt,0.750,0.375,0.825,0.375
mirror_Vertical_velocity_72_Source_x_-0.675_Source_y_-0.375.txt,-0.600,-0.375,-0.675,-0.375
mirror_Vertical_velocity_72_Source_x_-0.6_Source_y_-0.45.txt,-0.600,-0.375,-0.600,-0.450
mirror_Vertical_velocity_72_Source_x_-0.6_Source_y_-0.3.txt,-0.600,-0.375,-0.600,-0.300
mirror_Vertical_velocity_72_Source_x_-0.525_Source_y_-0.375.txt,-0.600,-0.375,-0.525,-0.375
Vertical_velocity_72_Source_x_-0.675_Source_y_0.375.txt,-0.600,0.375,-0.675,0.375
Vertical_velocity_72_Source_x_-0.6_Source_y_0.3.txt,-0.600,0.375,-0.600,0.300
Vertical_velocity_72_Source_x_-0.6_Source_y_0.45.txt,-0.600,0.375,-0.600,0.450
Vertical_velocity_72_Source_x_-0.525_Source_y_0.375.txt,-0.600,0.375,-0.525,0.375
mirror_Vertical_velocity_72_Source_x_0.525_Source_y_-0.375.txt,0.600,-0.375,0.525,-0.375
mirror_Vertical_velocity_72_Source_x_0.6_Source_y_-0.45.txt,0.600,-0.375,0.600,-0.450
mirror_Vertical_velocity_72_Source_x_0.6_Source_y_-0.3.txt,0.600,-0.375,0.600,-0.300
mirror_Vertical_velocity_72_Source_x_0.675_Source_y_-0.375.txt,0.600,-0.375,0.675,-0.375
mirror_Vertical_velocity_72_Source_x_0.525_Source_y_0.375.txt,0.600,0.375,0.525,0.375
mirror_Vertical_velocity_72_Source_x_0.6_Source_y_0.3.txt,0.600,0.375,0.600,0.300
mirror_Vertical_velocity_72_Source_x_0.6_Source_y_0.45.txt,0.600,0.375,0.600,0.450
mirror_Vertical_velocity_72_Source_x_0.675_Source_y_0.375.txt,0.600,0.375,0.675,0.375
mirror_Vertical_velocity_73_Source_x_-0.525_Source_y_-0.375.txt,-0.450,-0.375,-0.525,-0.375
mirror_Vertical_velocity_73_Source_x_-0.45_Source_y_-0.45.txt,-0.450,-0.375,-0.450,-0.450
mirror_Vertical_velocity_73_Source_x_-0.45_Source_y_-0.3.txt,-0.450,-0.375,-0.450,-0.300
mirror_Vertical_velocity_73_Source_x_-0.375_Source_y_-0.375.txt,-0.450,-0.375,-0.375,-0.375
Vertical_velocity_73_Source_x_-0.525_Source_y_0.375.txt,-0.450,0.375,-0.525,0.375
Vertical_velocity_73_Source_x_-0.45_Source_y_0.3.txt,-0.450,0.375,-0.450,0.300
Vertical_velocity_73_Source_x_-0.45_Source_y_0.45.txt,-0.450,0.375,-0.450,0.450
Vertical_velocity_73_Source_x_-0.375_Source_y_0.375.txt,-0.450,0.375,-0.375,0.375
mirror_Vertical_velocity_73_Source_x_0.375_Source_y_-0.375.txt,0.450,-0.375,0.375,-0.375
mirror_Vertical_velocity_73_Source_x_0.45_Source_y_-0.45.txt,0.450,-0.375,0.450,-0.450
mirror_Vertical_velocity_73_Source_x_0.45_Source_y_-0.3.txt,0.450,-0.375,0.450,-0.300
mirror_Vertical_velocity_73_Source_x_0.525_Source_y_-0.375.txt,0.450,-0.375,0.525,-0.375
mirror_Vertical_velocity_73_Source_x_0.375_Source_y_0.375.txt,0.450,0.375,0.375,0.375
mirror_Vertical_velocity_73_Source_x_0.45_Source_y_0.3.txt,0.450,0.375,0.450,0.300
mirror_Vertical_velocity_73_Source_x_0.45_Source_y_0.45.txt,0.450,0.375,0.450,0.450
mirror_Vertical_velocity_73_Source_x_0.525_Source_y_0.375.txt,0.450,0.375,0.525,0.375
mirror_Vertical_velocity_74_Source_x_-0.375_Source_y_-0.375.txt,-0.300,-0.375,-0.375,-0.375
mirror_Vertical_velocity_74_Source_x_-0.3_Source_y_-0.45.txt,-0.300,-0.375,-0.300,-0.450
mirror_Vertical_velocity_74_Source_x_-0.3_Source_y_-0.3.txt,-0.300,-0.375,-0.300,-0.300
mirror_Vertical_velocity_74_Source_x_-0.225_Source_y_-0.375.txt,-0.300,-0.375,-0.225,-0.375
Vertical_velocity_74_Source_x_-0.375_Source_y_0.375.txt,-0.300,0.375,-0.375,0.375
Vertical_velocity_74_Source_x_-0.3_Source_y_0.3.txt,-0.300,0.375,-0.300,0.300
Vertical_velocity_74_Source_x_-0.3_Source_y_0.45.txt,-0.300,0.375,-0.300,0.450
Vertical_velocity_74_Source_x_-0.225_Source_y_0.375.txt,-0.300,0.375,-0.225,0.375
mirror_Vertical_velocity_74_Source_x_0.225_Source_y_-0.375.txt,0.300,-0.375,0.225,-0.375
mirror_Vertical_velocity_74_Source_x_0.3_Source_y_-0.45.txt,0.300,-0.375,0.300,-0.450
mirror_Vertical_velocity_74_Source_x_0.3_Source_y_-0.3.txt,0.300,-0.375,0.300,-0.300
mirror_Vertical_velocity_74_Source_x_0.375_Source_y_-0.375.txt,0.300,-0.375,0.375,-0.375
mirror_Vertical_velocity_74_Source_x_0.225_Source_y_0.375.txt,0.300,0.375,0.225,0.375
mirror_Vertical_velocity_74_Source_x_0.3_Source_y_0.3.txt,0.300,0.375,0.300,0.300
mirror_Vertical_velocity_74_Source_x_0.3_Source_y_0.45.txt,0.300,0.375,0.300,0.450
mirror_Vertical_velocity_74_Source_x_0.375_Source_y_0.375.txt,0.300,0.375,0.375,0.375
mirror_Vertical_velocity_75_Source_x_-0.225_Source_y_-0.375.txt,-0.150,-0.375,-0.225,-0.375
mirror_Vertical_velocity_75_Source_x_-0.15_Source_y_-0.45.txt,-0.150,-0.375,-0.150,-0.450
mirror_Vertical_velocity_75_Source_x_-0.15_Source_y_-0.3.txt,-0.150,-0.375,-0.150,-0.300
mirror_Vertical_velocity_75_Source_x_-0.075_Source_y_-0.375.txt,-0.150,-0.375,-0.075,-0.375
Vertical_velocity_75_Source_x_-0.225_Source_y_0.375.txt,-0.150,0.375,-0.225,0.375
Vertical_velocity_75_Source_x_-0.15_Source_y_0.3.txt,-0.150,0.375,-0.150,0.300
Vertical_velocity_75_Source_x_-0.15_Source_y_0.45.txt,-0.150,0.375,-0.150,0.450
Vertical_velocity_75_Source_x_-0.075_Source_y_0.375.txt,-0.150,0.375,-0.075,0.375
mirror_Vertical_velocity_75_Source_x_0.075_Source_y_-0.375.txt,0.150,-0.375,0.075,-0.375
mirror_Vertical_velocity_75_Source_x_0.15_Source_y_-0.45.txt,0.150,-0.375,0.150,-0.450
mirror_Vertical_velocity_75_Source_x_0.15_Source_y_-0.3.txt,0.150,-0.375,0.150,-0.300
mirror_Vertical_velocity_75_Source_x_0.225_Source_y_-0.375.txt,0.150,-0.375,0.225,-0.375
mirror_Vertical_velocity_75_Source_x_0.075_Source_y_0.375.txt,0.150,0.375,0.075,0.375
mirror_Vertical_velocity_75_Source_x_0.15_Source_y_0.3.txt,0.150,0.375,0.150,0.300
mirror_Vertical_velocity_75_Source_x_0.15_Source_y_0.45.txt,0.150,0.375,0.150,0.450
mirror_Vertical_velocity_75_Source_x_0.225_Source_y_0.375.txt,0.150,0.375,0.225,0.375
mirror_Vertical_velocity_76_Source_x_-0.075_Source_y_-0.375.txt,0.000,-0.375,-0.075,-0.375
mirror_Vertical_velocity_76_Source_x_0_Source_y_-0.45.txt,0.000,-0.375,0.000,-0.450
mirror_Vertical_velocity_76_Source_x_0_Source_y_-0.3.txt,0.000,-0.375,0.000,-0.300
mirror_Vertical_velocity_76_Source_x_0.075_Source_y_-0.375.txt,0.000,-0.375,0.075,-0.375
Vertical_velocity_76_Source_x_-0.075_Source_y_0.375.txt,0.000,0.375,-0.075,0.375
Vertical_velocity_76_Source_x_0_Source_y_0.3.txt,0.000,0.375,0.000,0.300
Vertical_velocity_76_Source_x_0_Source_y_0.45.txt,0.000,0.375,0.000,0.450
mirror_Vertical_velocity_76_Source_x_0.075_Source_y_0.375.txt,0.000,0.375,0.075,0.375
mirror_Vertical_velocity_77_Source_x_-1.35_Source_y_-0.3.txt,-1.275,-0.300,-1.350,-0.300
mirror_Vertical_velocity_77_Source_x_-1.27_Source_y_-0.375.txt,-1.275,-0.300,-1.275,-0.375
mirror_Vertical_velocity_77_Source_x_-1.27_Source_y_-0.225.txt,-1.275,-0.300,-1.275,-0.225
mirror_Vertical_velocity_77_Source_x_-1.2_Source_y_-0.3.txt,-1.275,-0.300,-1.200,-0.300
Vertical_velocity_77_Source_x_-1.35_Source_y_0.3.txt,-1.275,0.300,-1.350,0.300
Vertical_velocity_77_Source_x_-1.275_Source_y_0.225.txt,-1.275,0.300,-1.275,0.225
Vertical_velocity_77_Source_x_-1.275_Source_y_0.375.txt,-1.275,0.300,-1.275,0.375
Vertical_velocity_77_Source_x_-1.2_Source_y_0.3.txt,-1.275,0.300,-1.200,0.300
mirror_Vertical_velocity_77_Source_x_1.2_Source_y_-0.3.txt,1.275,-0.300,1.200,-0.300
mirror_Vertical_velocity_77_Source_x_1.27_Source_y_-0.375.txt,1.275,-0.300,1.275,-0.375
mirror_Vertical_velocity_77_Source_x_1.27_Source_y_-0.225.txt,1.275,-0.300,1.275,-0.225
mirror_Vertical_velocity_77_Source_x_1.35_Source_y_-0.3.txt,1.275,-0.300,1.350,-0.300
mirror_Vertical_velocity_77_Source_x_1.2_Source_y_0.3.txt,1.275,0.300,1.200,0.300
mirror_Vertical_velocity_77_Source_x_1.27_Source_y_0.225.txt,1.275,0.300,1.275,0.225
mirror_Vertical_velocity_77_Source_x_1.27_Source_y_0.375.txt,1.275,0.300,1.275,0.375
mirror_Vertical_velocity_77_Source_x_1.35_Source_y_0.3.txt,1.275,0.300,1.350,0.300
mirror_Vertical_velocity_78_Source_x_-1.2_Source_y_-0.3.txt,-1.125,-0.300,-1.200,-0.300
mirror_Vertical_velocity_78_Source_x_-1.12_Source_y_-0.375.txt,-1.125,-0.300,-1.125,-0.375
mirror_Vertical_velocity_78_Source_x_-1.12_Source_y_-0.225.txt,-1.125,-0.300,-1.125,-0.225
mirror_Vertical_velocity_78_Source_x_-1.05_Source_y_-0.3.txt,-1.125,-0.300,-1.050,-0.300
Vertical_velocity_78_Source_x_-1.2_Source_y_0.3.txt,-1.125,0.300,-1.200,0.300
Vertical_velocity_78_Source_x_-1.125_Source_y_0.225.txt,-1.125,0.300,-1.125,0.225
Vertical_velocity_78_Source_x_-1.125_Source_y_0.375.txt,-1.125,0.300,-1.125,0.375
Vertical_velocity_78_Source_x_-1.05_Source_y_0.3.txt,-1.125,0.300,-1.050,0.300
mirror_Vertical_velocity_78_Source_x_1.05_Source_y_-0.3.txt,1.125,-0.300,1.050,-0.300
mirror_Vertical_velocity_78_Source_x_1.12_Source_y_-0.375.txt,1.125,-0.300,1.125,-0.375
mirror_Vertical_velocity_78_Source_x_1.12_Source_y_-0.225.txt,1.125,-0.300,1.125,-0.225
mirror_Vertical_velocity_78_Source_x_1.2_Source_y_-0.3.txt,1.125,-0.300,1.200,-0.300
mirror_Vertical_velocity_78_Source_x_1.05_Source_y_0.3.txt,1.125,0.300,1.050,0.300
mirror_Vertical_velocity_78_Source_x_1.12_Source_y_0.225.txt,1.125,0.300,1.125,0.225
mirror_Vertical_velocity_78_Source_x_1.12_Source_y_0.375.txt,1.125,0.300,1.125,0.375
mirror_Vertical_velocity_78_Source_x_1.2_Source_y_0.3.txt,1.125,0.300,1.200,0.300
mirror_Vertical_velocity_79_Source_x_-1.05_Source_y_-0.3.txt,-0.975,-0.300,-1.050,-0.300
mirror_Vertical_velocity_79_Source_x_-0.975_Source_y_-0.375.txt,-0.975,-0.300,-0.975,-0.375
mirror_Vertical_velocity_79_Source_x_-0.975_Source_y_-0.225.txt,-0.975,-0.300,-0.975,-0.225
mirror_Vertical_velocity_79_Source_x_-0.9_Source_y_-0.3.txt,-0.975,-0.300,-0.900,-0.300
Vertical_velocity_79_Source_x_-1.05_Source_y_0.3.txt,-0.975,0.300,-1.050,0.300
Vertical_velocity_79_Source_x_-0.975_Source_y_0.225.txt,-0.975,0.300,-0.975,0.225
Vertical_velocity_79_Source_x_-0.975_Source_y_0.375.txt,-0.975,0.300,-0.975,0.375
Vertical_velocity_79_Source_x_-0.9_Source_y_0.3.txt,-0.975,0.300,-0.900,0.300
mirror_Vertical_velocity_79_Source_x_0.9_Source_y_-0.3.txt,0.975,-0.300,0.900,-0.300
mirror_Vertical_velocity_79_Source_x_0.975_Source_y_-0.375.txt,0.975,-0.300,0.975,-0.375
mirror_Vertical_velocity_79_Source_x_0.975_Source_y_-0.225.txt,0.975,-0.300,0.975,-0.225
mirror_Vertical_velocity_79_Source_x_1.05_Source_y_-0.3.txt,0.975,-0.300,1.050,-0.300
mirror_Vertical_velocity_79_Source_x_0.9_Source_y_0.3.txt,0.975,0.300,0.900,0.300
mirror_Vertical_velocity_79_Source_x_0.975_Source_y_0.225.txt,0.975,0.300,0.975,0.225
mirror_Vertical_velocity_79_Source_x_0.975_Source_y_0.375.txt,0.975,0.300,0.975,0.375
mirror_Vertical_velocity_79_Source_x_1.05_Source_y_0.3.txt,0.975,0.300,1.050,0.300
mirror_Vertical_velocity_80_Source_x_-0.9_Source_y_-0.3.txt,-0.825,-0.300,-0.900,-0.300
mirror_Vertical_velocity_80_Source_x_-0.825_Source_y_-0.375.txt,-0.825,-0.300,-0.825,-0.375
mirror_Vertical_velocity_80_Source_x_-0.825_Source_y_-0.225.txt,-0.825,-0.300,-0.825,-0.225
mirror_Vertical_velocity_80_Source_x_-0.75_Source_y_-0.3.txt,-0.825,-0.300,-0.750,-0.300
Vertical_velocity_80_Source_x_-0.9_Source_y_0.3.txt,-0.825,0.300,-0.900,0.300
Vertical_velocity_80_Source_x_-0.825_Source_y_0.225.txt,-0.825,0.300,-0.825,0.225
Vertical_velocity_80_Source_x_-0.825_Source_y_0.375.txt,-0.825,0.300,-0.825,0.375
Vertical_velocity_80_Source_x_-0.75_Source_y_0.3.txt,-0.825,0.300,-0.750,0.300
mirror_Vertical_velocity_80_Source_x_0.75_Source_y_-0.3.txt,0.825,-0.300,0.750,-0.300
mirror_Vertical_velocity_80_Source_x_0.825_Source_y_-0.375.txt,0.825,-0.300,0.825,-0.375
mirror_Vertical_velocity_80_Source_x_0.825_Source_y_-0.225.txt,0.825,-0.300,0.825,-0.225
mirror_Vertical_velocity_80_Source_x_0.9_Source_y_-0.3.txt,0.825,-0.300,0.900,-0.300
mirror_Vertical_velocity_80_Source_x_0.75_Source_y_0.3.txt,0.825,0.300,0.750,0.300
mirror_Vertical_velocity_80_Source_x_0.825_Source_y_0.225.txt,0.825,0.300,0.825,0.225
mirror_Vertical_velocity_80_Source_x_0.825_Source_y_0.375.txt,0.825,0.300,0.825,0.375
mirror_Vertical_velocity_80_Source_x_0.9_Source_y_0.3.txt,0.825,0.300,0.900,0.300
mirror_Vertical_velocity_81_Source_x_-0.75_Source_y_-0.3.txt,-0.675,-0.300,-0.750,-0.300
mirror_Vertical_velocity_81_Source_x_-0.675_Source_y_-0.375.txt,-0.675,-0.300,-0.675,-0.375
mirror_Vertical_velocity_81_Source_x_-0.675_Source_y_-0.225.txt,-0.675,-0.300,-0.675,-0.225
mirror_Vertical_velocity_81_Source_x_-0.6_Source_y_-0.3.txt,-0.675,-0.300,-0.600,-0.300
Vertical_velocity_81_Source_x_-0.75_Source_y_0.3.txt,-0.675,0.300,-0.750,0.300
Vertical_velocity_81_Source_x_-0.675_Source_y_0.225.txt,-0.675,0.300,-0.675,0.225
Vertical_velocity_81_Source_x_-0.675_Source_y_0.375.txt,-0.675,0.300,-0.675,0.375
Vertical_velocity_81_Source_x_-0.6_Source_y_0.3.txt,-0.675,0.300,-0.600,0.300
mirror_Vertical_velocity_81_Source_x_0.6_Source_y_-0.3.txt,0.675,-0.300,0.600,-0.300
mirror_Vertical_velocity_81_Source_x_0.675_Source_y_-0.375.txt,0.675,-0.300,0.675,-0.375
mirror_Vertical_velocity_81_Source_x_0.675_Source_y_-0.225.txt,0.675,-0.300,0.675,-0.225
mirror_Vertical_velocity_81_Source_x_0.75_Source_y_-0.3.txt,0.675,-0.300,0.750,-0.300
mirror_Vertical_velocity_81_Source_x_0.6_Source_y_0.3.txt,0.675,0.300,0.600,0.300
mirror_Vertical_velocity_81_Source_x_0.675_Source_y_0.225.txt,0.675,0.300,0.675,0.225
mirror_Vertical_velocity_81_Source_x_0.675_Source_y_0.375.txt,0.675,0.300,0.675,0.375
mirror_Vertical_velocity_81_Source_x_0.75_Source_y_0.3.txt,0.675,0.300,0.750,0.300
mirror_Vertical_velocity_82_Source_x_-0.6_Source_y_-0.3.txt,-0.525,-0.300,-0.600,-0.300
mirror_Vertical_velocity_82_Source_x_-0.525_Source_y_-0.375.txt,-0.525,-0.300,-0.525,-0.375
mirror_Vertical_velocity_82_Source_x_-0.525_Source_y_-0.225.txt,-0.525,-0.300,-0.525,-0.225
mirror_Vertical_velocity_82_Source_x_-0.45_Source_y_-0.3.txt,-0.525,-0.300,-0.450,-0.300
Vertical_velocity_82_Source_x_-0.6_Source_y_0.3.txt,-0.525,0.300,-0.600,0.300
Vertical_velocity_82_Source_x_-0.525_Source_y_0.225.txt,-0.525,0.300,-0.525,0.225
Vertical_velocity_82_Source_x_-0.525_Source_y_0.375.txt,-0.525,0.300,-0.525,0.375
Vertical_velocity_82_Source_x_-0.45_Source_y_0.3.txt,-0.525,0.300,-0.450,0.300
mirror_Vertical_velocity_82_Source_x_0.45_Source_y_-0.3.txt,0.525,-0.300,0.450,-0.300
mirror_Vertical_velocity_82_Source_x_0.525_Source_y_-0.375.txt,0.525,-0.300,0.525,-0.375
mirror_Vertical_velocity_82_Source_x_0.525_Source_y_-0.225.txt,0.525,-0.300,0.525,-0.225
mirror_Vertical_velocity_82_Source_x_0.6_Source_y_-0.3.txt,0.525,-0.300,0.600,-0.300
mirror_Vertical_velocity_82_Source_x_0.45_Source_y_0.3.txt,0.525,0.300,0.450,0.300
mirror_Vertical_velocity_82_Source_x_0.525_Source_y_0.225.txt,0.525,0.300,0.525,0.225
mirror_Vertical_velocity_82_Source_x_0.525_Source_y_0.375.txt,0.525,0.300,0.525,0.375
mirror_Vertical_velocity_82_Source_x_0.6_Source_y_0.3.txt,0.525,0.300,0.600,0.300
mirror_Vertical_velocity_83_Source_x_-0.45_Source_y_-0.3.txt,-0.375,-0.300,-0.450,-0.300
mirror_Vertical_velocity_83_Source_x_-0.375_Source_y_-0.375.txt,-0.375,-0.300,-0.375,-0.375
mirror_Vertical_velocity_83_Source_x_-0.375_Source_y_-0.225.txt,-0.375,-0.300,-0.375,-0.225
mirror_Vertical_velocity_83_Source_x_-0.3_Source_y_-0.3.txt,-0.375,-0.300,-0.300,-0.300
Vertical_velocity_83_Source_x_-0.45_Source_y_0.3.txt,-0.375,0.300,-0.450,0.300
Vertical_velocity_83_Source_x_-0.375_Source_y_0.225.txt,-0.375,0.300,-0.375,0.225
Vertical_velocity_83_Source_x_-0.375_Source_y_0.375.txt,-0.375,0.300,-0.375,0.375
Vertical_velocity_83_Source_x_-0.3_Source_y_0.3.txt,-0.375,0.300,-0.300,0.300
mirror_Vertical_velocity_83_Source_x_0.3_Source_y_-0.3.txt,0.375,-0.300,0.300,-0.300
mirror_Vertical_velocity_83_Source_x_0.375_Source_y_-0.375.txt,0.375,-0.300,0.375,-0.375
mirror_Vertical_velocity_83_Source_x_0.375_Source_y_-0.225.txt,0.375,-0.300,0.375,-0.225
mirror_Vertical_velocity_83_Source_x_0.45_Source_y_-0.3.txt,0.375,-0.300,0.450,-0.300
mirror_Vertical_velocity_83_Source_x_0.3_Source_y_0.3.txt,0.375,0.300,0.300,0.300
mirror_Vertical_velocity_83_Source_x_0.375_Source_y_0.225.txt,0.375,0.300,0.375,0.225
mirror_Vertical_velocity_83_Source_x_0.375_Source_y_0.375.txt,0.375,0.300,0.375,0.375
mirror_Vertical_velocity_83_Source_x_0.45_Source_y_0.3.txt,0.375,0.300,0.450,0.300
mirror_Vertical_velocity_84_Source_x_-0.3_Source_y_-0.3.txt,-0.225,-0.300,-0.300,-0.300
mirror_Vertical_velocity_84_Source_x_-0.225_Source_y_-0.375.txt,-0.225,-0.300,-0.225,-0.375
mirror_Vertical_velocity_84_Source_x_-0.225_Source_y_-0.225.txt,-0.225,-0.300,-0.225,-0.225
mirror_Vertical_velocity_84_Source_x_-0.15_Source_y_-0.3.txt,-0.225,-0.300,-0.150,-0.300
Vertical_velocity_84_Source_x_-0.3_Source_y_0.3.txt,-0.225,0.300,-0.300,0.300
Vertical_velocity_84_Source_x_-0.225_Source_y_0.225.txt,-0.225,0.300,-0.225,0.225
Vertical_velocity_84_Source_x_-0.225_Source_y_0.375.txt,-0.225,0.300,-0.225,0.375
Vertical_velocity_84_Source_x_-0.15_Source_y_0.3.txt,-0.225,0.300,-0.150,0.300
mirror_Vertical_velocity_84_Source_x_0.15_Source_y_-0.3.txt,0.225,-0.300,0.150,-0.300
mirror_Vertical_velocity_84_Source_x_0.225_Source_y_-0.375.txt,0.225,-0.300,0.225,-0.375
mirror_Vertical_velocity_84_Source_x_0.225_Source_y_-0.225.txt,0.225,-0.300,0.225,-0.225
mirror_Vertical_velocity_84_Source_x_0.3_Source_y_-0.3.txt,0.225,-0.300,0.300,-0.300
mirror_Vertical_velocity_84_Source_x_0.15_Source_y_0.3.txt,0.225,0.300,0.150,0.300
mirror_Vertical_velocity_84_Source_x_0.225_Source_y_0.225.txt,0.225,0.300,0.225,0.225
mirror_Vertical_velocity_84_Source_x_0.225_Source_y_0.375.txt,0.225,0.300,0.225,0.375
mirror_Vertical_velocity_84_Source_x_0.3_Source_y_0.3.txt,0.225,0.300,0.300,0.300
mirror_Vertical_velocity_85_Source_x_-0.15_Source_y_-0.3.txt,-0.075,-0.300,-0.150,-0.300
mirror_Vertical_velocity_85_Source_x_-0.075_Source_y_-0.375.txt,-0.075,-0.300,-0.075,-0.375
mirror_Vertical_velocity_85_Source_x_-0.075_Source_y_-0.225.txt,-0.075,-0.300,-0.075,-0.225
mirror_Vertical_velocity_85_Source_x_0_Source_y_-0.3.txt,-0.075,-0.300,0.000,-0.300
Vertical_velocity_85_Source_x_-0.15_Source_y_0.3.txt,-0.075,0.300,-0.150,0.300
Vertical_velocity_85_Source_x_-0.075_Source_y_0.225.txt,-0.075,0.300,-0.075,0.225
Vertical_velocity_85_Source_x_-0.075_Source_y_0.375.txt,-0.075,0.300,-0.075,0.375
Vertical_velocity_85_Source_x_0_Source_y_0.3.txt,-0.075,0.300,0.000,0.300
mirror_Vertical_velocity_85_Source_x_-0_Source_y_-0.3.txt,0.075,-0.300,0.000,-0.300
mirror_Vertical_velocity_85_Source_x_0.075_Source_y_-0.375.txt,0.075,-0.300,0.075,-0.375
mirror_Vertical_velocity_85_Source_x_0.075_Source_y_-0.225.txt,0.075,-0.300,0.075,-0.225
mirror_Vertical_velocity_85_Source_x_0.15_Source_y_-0.3.txt,0.075,-0.300,0.150,-0.300
mirror_Vertical_velocity_85_Source_x_-0_Source_y_0.3.txt,0.075,0.300,0.000,0.300
mirror_Vertical_velocity_85_Source_x_0.075_Source_y_0.225.txt,0.075,0.300,0.075,0.225
mirror_Vertical_velocity_85_Source_x_0.075_Source_y_0.375.txt,0.075,0.300,0.075,0.375
mirror_Vertical_velocity_85_Source_x_0.15_Source_y_0.3.txt,0.075,0.300,0.150,0.300
mirror_Vertical_velocity_86_Source_x_-1.35_Source_y_-0.3.txt,-1.350,-0.225,-1.350,-0.300
mirror_Vertical_velocity_86_Source_x_-1.35_Source_y_-0.15.txt,-1.350,-0.225,-1.350,-0.150
mirror_Vertical_velocity_86_Source_x_-1.27_Source_y_-0.225.txt,-1.350,-0.225,-1.275,-0.225
Vertical_velocity_86_Source_x_-1.35_Source_y_0.15.txt,-1.350,0.225,-1.350,0.150
Vertical_velocity_86_Source_x_-1.35_Source_y_0.3.txt,-1.350,0.225,-1.350,0.300
Vertical_velocity_86_Source_x_-1.275_Source_y_0.225.txt,-1.350,0.225,-1.275,0.225
mirror_Vertical_velocity_86_Source_x_1.27_Source_y_-0.225.txt,1.350,-0.225,1.275,-0.225
mirror_Vertical_velocity_86_Source_x_1.35_Source_y_-0.3.txt,1.350,-0.225,1.350,-0.300
mirror_Vertical_velocity_86_Source_x_1.35_Source_y_-0.15.txt,1.350,-0.225,1.350,-0.150
mirror_Vertical_velocity_86_Source_x_1.27_Source_y_0.225.txt,1.350,0.225,1.275,0.225
mirror_Vertical_velocity_86_Source_x_1.35_Source_y_0.15.txt,1.350,0.225,1.350,0.150
mirror_Vertical_velocity_86_Source_x_1.35_Source_y_0.3.txt,1.350,0.225,1.350,0.300
mirror_Vertical_velocity_87_Source_x_-1.27_Source_y_-0.225.txt,-1.200,-0.225,-1.275,-0.225
mirror_Vertical_velocity_87_Source_x_-1.2_Source_y_-0.3.txt,-1.200,-0.225,-1.200,-0.300
mirror_Vertical_velocity_87_Source_x_-1.2_Source_y_-0.15.txt,-1.200,-0.225,-1.200,-0.150
mirror_Vertical_velocity_87_Source_x_-1.12_Source_y_-0.225.txt,-1.200,-0.225,-1.125,-0.225
Vertical_velocity_87_Source_x_-1.275_Source_y_0.225.txt,-1.200,0.225,-1.275,0.225
Vertical_velocity_87_Source_x_-1.2_Source_y_0.15.txt,-1.200,0.225,-1.200,0.150
